;Audio_Filenames;track_genre_1;track_genre_2;length;multi_genres
5865;all115_09_Deep-In-The-Moment_743994.wav;Electronica;Pop;162.77;Electronica Pop
5866;all115_10_Great-Day-To-Be-Alive_743995.wav;Electronica;Pop;1.440.292.970.521.540;Electronica Pop
5867;all116_01_Broken-Hearted_743996.wav;Filmscore;Pop;20.700.034.013.605.400;Filmscore Pop
5869;all116_03_Falling-For-You_743998.wav;Filmscore;Pop;159.0;Filmscore Pop
5871;all116_05_Breathless_744000.wav;Filmscore;Pop;200.0;Filmscore Pop
5872;all116_06_For-Love_744001.wav;Filmscore;Pop;13.500.083.900.226.700;Filmscore Pop
5873;all116_07_Its-Over_744002.wav;Filmscore;Pop;11.800.018.140.589.500;Filmscore Pop
5874;all116_08_Happy-Ending_744003.wav;Filmscore;Pop;15.900.013.605.442.100;Filmscore Pop
5875;all116_09_I-Knew-At-Once_744004.wav;Filmscore;Pop;14.800.054.421.768.700;Filmscore Pop
5876;all116_10_From-Little-Things_744005.wav;Filmscore;Pop;15.400.074.829.931.900;Filmscore Pop
5877;all116_11_Cherished-Memories_744006.wav;Filmscore;Pop;14.400.083.900.226.700;Filmscore Pop
5882;all117_01_Adaptation_744011.wav;Electronica;Ambient, Chill;2.170.434.693.877.550;Ambient, Chill Electronica
5883;all117_02_Crossroad_744012.wav;Electronica;Ambient, Chill;240.0;Ambient, Chill Electronica
5884;all117_03_An-Old-Dusty-Box_744013.wav;Electronica;Ambient, Chill;13.982.609.977.324.200;Ambient, Chill Electronica
5885;all117_04_Below-Light_744014.wav;Electronica;Ambient, Chill;273.12;Ambient, Chill Electronica
5886;all117_05_Divided_744015.wav;Electronica;Ambient, Chill;2.067.768.253.968.250;Ambient, Chill Electronica
5887;all117_06_Control_744016.wav;Electronica;Ambient, Chill;176.64;Ambient, Chill Electronica
5888;all117_07_Cry-Baby_744017.wav;Electronica;Ambient, Chill;1.658.181.632.653.060;Ambient, Chill Electronica
5889;all117_08_Evolve_744018.wav;Electronica;Ambient, Chill;18.514.285.714.285.700;Ambient, Chill Electronica
5890;all117_09_Field-Of-View_744019.wav;Electronica;Ambient, Chill;1.982.608.843.537.410;Ambient, Chill Electronica
5891;all117_10_Drops-Of-Rain_744020.wav;Electronica;Ambient, Chill;19.534.884.353.741.400;Ambient, Chill Electronica
5892;all117_11_Changing-World_744021.wav;Electronica;Ambient, Chill;15.771.426.303.854.800;Ambient, Chill Electronica
5893;all118_01_A-Long-Hot-Summer_744022.wav;Electronica;Pop;14.400.034.013.605.400;Electronica Pop
5894;all118_02_Blissed-Out_744023.wav;Electronica;Pop;18.000.020.408.163.200;Electronica Pop
5895;all118_03_Feels-Like-Summer_744024.wav;Electronica;Pop;12.100.049.886.621.300;Electronica Pop
5896;all118_04_Hot-Nights_744025.wav;Electronica;Pop;13.700.034.013.605.400;Electronica Pop
5897;all118_05_Beachside-Chill_744026.wav;Electronica;Pop;138.0;Electronica Pop
5898;all118_06_Poolside-Vibe_744027.wav;Electronica;Pop;125.0;Electronica Pop
5899;all118_07_Another-Day_744028.wav;Electronica;Pop;13.200.074.829.931.900;Electronica Pop
5900;all118_08_Glamazon_744029.wav;Electronica;Pop;172.0;Electronica Pop
5901;all118_09_Bring-Your-Swimmers_744030.wav;Electronica;Pop;129.0;Electronica Pop
5902;all118_10_Keep-It-Cool_744031.wav;Electronica;Pop;15.500.049.886.621.300;Electronica Pop
5903;all118_11_Tropical-Heat_744032.wav;Electronica;Pop;130.0;Electronica Pop
5904;all119_01_Cant-Get-Enough_744033.wav;Funk, Soul;Others;13.000.002.267.573.600;Funk, Soul Others
5905;all119_02_Change-The-World-Tonight_744034.wav;Funk, Soul;Others;16.600.097.505.668.900;Funk, Soul Others
5906;all119_03_Back-To-Back_744035.wav;Funk, Soul;Others;11.000.072.562.358.200;Funk, Soul Others
5907;all119_04_Choose-Your-Style_744036.wav;Funk, Soul;Others;12.400.047.619.047.600;Funk, Soul Others
5908;all119_05_Catwalk-Chic_744037.wav;Funk, Soul;Others;13.800.063.492.063.400;Funk, Soul Others
5909;all119_06_Brand-New-Me_744038.wav;Funk, Soul;Others;123.0;Funk, Soul Others
5910;all119_07_Dancing-In-The-Shadows_744039.wav;Funk, Soul;Others;1.550.008.843.537.410;Funk, Soul Others
5911;all119_08_Couture_744040.wav;Funk, Soul;Others;14.400.079.365.079.300;Funk, Soul Others
5912;all119_09_Every-Woman_744041.wav;Funk, Soul;Others;15.100.015.873.015.800;Funk, Soul Others
5913;all119_10_Strut-It-Out_744042.wav;Funk, Soul;Others;134.0;Funk, Soul Others
5921;all120_08_Clarity_744050.wav;Filmscore;;11.800.049.886.621.300; Filmscore
5925;all121_01_Afraid-Of-The-Dark_744054.wav;Filmscore;Trailer;180.0;Filmscore Trailer
5926;all121_02_Blood-Moon_744055.wav;Filmscore;Trailer;149.0;Filmscore Trailer
5927;all121_05_Army-Of-The-Damned_744056.wav;Filmscore;Trailer;18.400.040.816.326.500;Filmscore Trailer
5928;all121_07_Crusader_744057.wav;Filmscore;Trailer;14.700.083.900.226.700;Filmscore Trailer
5929;all121_08_Face-Your-Fears_744058.wav;Filmscore;Trailer;18.000.040.816.326.500;Filmscore Trailer
5930;all121_09_Avenger_744059.wav;Filmscore;Trailer;126.0;Filmscore Trailer
5931;all121_10_Clarion-Call_744060.wav;Filmscore;Trailer;1.320.008.843.537.410;Filmscore Trailer
5932;all121_12_Better-Run_744061.wav;Filmscore;Trailer;134.0;Filmscore Trailer
5933;all121_13_Day-Of-Reckoning_744062.wav;Filmscore;Trailer;13.600.020.408.163.200;Filmscore Trailer
5934;all122_01_A-Curious-Case_744063.wav;Filmscore;Orchestral;135.0;Filmscore Orchestral
5935;all122_02_Black-Crow_744064.wav;Filmscore;Orchestral;17.200.015.873.015.800;Filmscore Orchestral
5936;all122_03_Cloak-&-Dagger_744065.wav;Filmscore;Orchestral;147.0;Filmscore Orchestral
5937;all122_04_Book-Of-Secrets_744066.wav;Filmscore;Orchestral;155.0;Filmscore Orchestral
5938;all122_05_Dream-Come-True_744067.wav;Filmscore;Orchestral;141.0;Filmscore Orchestral
5939;all122_06_Dark-Shadows_744068.wav;Filmscore;Orchestral;161.0;Filmscore Orchestral
5940;all122_08_A-Touch-Of-Magic_744069.wav;Filmscore;Orchestral;14.700.040.816.326.500;Filmscore Orchestral
5941;all122_09_Curious-Wonder_744070.wav;Filmscore;Orchestral;14.700.015.873.015.800;Filmscore Orchestral
5942;all122_10_Bedtime-Stories_744071.wav;Filmscore;Orchestral;94.0;Filmscore Orchestral
5943;all122_11_Enchantment_744072.wav;Filmscore;Orchestral;12.600.070.294.784.500;Filmscore Orchestral
5944;all122_12_Fog-Of-Time_744073.wav;Filmscore;Orchestral;140.0;Filmscore Orchestral
5945;all122_14_Fairytale-Kingdom_744074.wav;Filmscore;Orchestral;89.0;Filmscore Orchestral
5946;all123_01_All-Things-Work-Together-For-Good_744075.wav;Indie, Alternative;Pop;14.004.349.206.349.200;Indie, Alternative Pop
5947;all123_02_Cooperation_744076.wav;Indie, Alternative;Pop;11.071.625.850.340.100;Indie, Alternative Pop
5948;all123_03_Arm-In-Arm_744077.wav;Indie, Alternative;Pop;11.123.748.299.319.700;Indie, Alternative Pop
5949;all123_04_Join-The-Dots_744078.wav;Indie, Alternative;Pop;14.037.532.879.818.500;Indie, Alternative Pop
5950;all123_05_Leaving-Home_744079.wav;Indie, Alternative;Pop;15.597.537.414.965.900;Indie, Alternative Pop
5951;all123_06_Clowning-Around_744080.wav;Indie, Alternative;Pop;8.084.476.190.476.190;Indie, Alternative Pop
5952;all123_07_Bright-As-A-Button_744081.wav;Indie, Alternative;Pop;9.633.380.952.380.950;Indie, Alternative Pop
5953;all123_08_Go-The-Extra-Mile_744082.wav;Indie, Alternative;Pop;16.597.303.854.875.200;Indie, Alternative Pop
5954;all123_09_Full-Steam-Ahead_744083.wav;Indie, Alternative;Pop;1.579.034.693.877.550;Indie, Alternative Pop
5955;all123_10_Im-With-You_744084.wav;Indie, Alternative;Pop;15.141.018.140.589.500;Indie, Alternative Pop
5956;all124_01_Future-Present_744085.wav;Electronica;;1.340.714.739.229.020; Electronica
5958;all124_03_Bag-A-Bargain_744087.wav;Dance;Electronica;15.927.687.074.829.900;Dance Electronica
5959;all124_04_Boardwalk-Struttin_744088.wav;Funk, Soul;Pop;14.631.412.698.412.600;Funk, Soul Pop
5961;all124_06_Corporate-Vision_744090.wav;Electronica;Ambient, Chill;13.552.938.775.510.200;Ambient, Chill Electronica
5962;all124_07_Im-Down-With-It_744091.wav;Funk, Soul;;128.771.179.138.322; Funk, Soul
5964;all124_09_Doing-The-Do_744093.wav;Funk, Soul;;1.316.628.798.185.940; Funk, Soul
5966;all125_01_Butter-Fingers_744095.wav;Kids;Others;82.0;Kids Others
5967;all125_02_Dastardly-Deeds_744096.wav;Kids;Others;102.0;Kids Others
5968;all125_03_Cooking-&-Conspiring_744097.wav;Kids;Others;140.0;Kids Others
5969;all125_04_Follow-The-Recipe_744098.wav;Kids;Others;12.400.065.759.637.100;Kids Others
5970;all125_05_Bent_744099.wav;Kids;Others;139.0;Kids Others
5971;all125_06_Keep-It-Light_744100.wav;Kids;Others;128.0;Kids Others
5972;all125_07_Excited-Nervousness_744101.wav;Kids;Others;140.0;Kids Others
5973;all125_08_Baby-Cakes_744102.wav;Kids;Others;1.260.004.081.632.650;Kids Others
5974;all125_09_Cheek-Of-It_744103.wav;Kids;Others;123.0;Kids Others
5975;all125_10_Deliciously-Devious_744104.wav;Kids;Others;118.0;Kids Others
5976;all125_11_Putting-It-Together_744105.wav;Kids;Others;1.170.004.081.632.650;Kids Others
5977;all125_12_Focus-On-The-Task_744106.wav;Kids;Others;13.200.063.492.063.400;Kids Others
5978;all125_13_Kids-In-The-Kitchen_744107.wav;Kids;Others;100.0;Kids Others
5979;all125_14_Bite-Sized-Tension_744108.wav;Kids;Others;95.0;Kids Others
5980;all125_15_Keep-On-Task_744109.wav;Kids;Others;13.500.063.492.063.400;Kids Others
5981;all125_16_Forumalting-A-Plan_744110.wav;Kids;Others;13.700.020.408.163.200;Kids Others
5982;all125_17_Just-Desserts_744111.wav;Kids;Others;1.200.004.081.632.650;Kids Others
5983;all125_18_Light-Touch_744112.wav;Kids;Others;108.0;Kids Others
5984;all126_01_Disco-Hotspot_744113.wav;Dance;Others;11.700.065.759.637.100;Dance Others
5985;all126_02_Bring-The-Boogie_744114.wav;Dance;Others;128.0;Dance Others
5986;all126_03_Disco-Bus_744115.wav;Dance;Others;126.0;Dance Others
5987;all126_04_Dancing-Shoes_744116.wav;Dance;Others;133.0;Dance Others
5988;all126_05_Body-Talk_744117.wav;Dance;Others;11.700.063.492.063.400;Dance Others
5989;all126_06_Every-Time_744118.wav;Dance;Others;157.0;Dance Others
5990;all126_07_Disco-Days_744119.wav;Dance;Others;131.0;Dance Others
5991;all126_08_Fabulous_744120.wav;Dance;Others;105.0;Dance Others
5992;all126_09_French-Martini_744121.wav;Dance;Others;13.700.054.421.768.700;Dance Others
5993;all126_10_Enough-Said_744122.wav;Dance;Others;128.0;Dance Others
5994;all126_11_Get-Down_744123.wav;Dance;Others;11.800.045.351.473.900;Dance Others
5995;all127_01_Diamonds_744124.wav;Dance;Electronica;14.926.909.297.052.100;Dance Electronica
5996;all127_02_Angels-Above-Me_744125.wav;Dance;Electronica;16.125.015.873.015.800;Dance Electronica
5997;all127_03_Summer-Of-Love_744126.wav;Dance;Electronica;1.646.668.934.240.360;Dance Electronica
5998;all127_04_No-One-Can-Take-Us-Down_744127.wav;Dance;Electronica;1.570.265.759.637.180;Dance Electronica
5999;all127_05_Every-Time-Youre-Next-To-Me_744128.wav;Dance;Electronica;14.279.442.176.870.700;Dance Electronica
6000;all127_06_You-Wont-Be-Alone_744129.wav;Dance;Electronica;16.847.575.963.718.800;Dance Electronica
6001;all127_07_Feel-The-Fire_744130.wav;Dance;Electronica;13.822.106.575.963.700;Dance Electronica
6002;all127_08_Odyssey_744131.wav;Dance;Electronica;20.727.628.117.913.800;Dance Electronica
6003;all127_09_I-Always-Stay_744132.wav;Dance;Electronica;16.938.462.585.034.000;Dance Electronica
6004;all127_10_Way-Back-Home_744133.wav;Dance;Electronica;16.081.215.419.501.100;Dance Electronica
6005;all127_11_Renegades_744134.wav;Dance;Electronica;172.5;Dance Electronica
6006;all127_12_Meet-Me-Where-The-Stars-Align_744135.wav;Dance;Electronica;1.334.851.700.680.270;Dance Electronica
6007;all128_01_Daydreamer_744136.wav;Dance;Electronica;168.0;Dance Electronica
6008;all128_02_A-Day-Like-Tomorrow_744137.wav;Dance;Electronica;20.600.045.351.473.900;Dance Electronica
6009;all128_03_If-I-Were-You_744138.wav;Dance;Electronica;15.600.083.900.226.700;Dance Electronica
6010;all128_04_First-Among-Equals_744139.wav;Dance;Electronica;206.0;Dance Electronica
6011;all128_05_In-Another-Time_744140.wav;Dance;Electronica;153.0;Dance Electronica
6012;all128_06_Blue-Skies-Ahead_744141.wav;Dance;Electronica;158.0;Dance Electronica
6013;all128_08_Better-With-You_744142.wav;Dance;Electronica;15.800.036.281.179.100;Dance Electronica
6014;all128_09_Hyper-Drive_744143.wav;Dance;Electronica;208.0;Dance Electronica
6015;all128_10_Free-To-Be_744144.wav;Dance;Electronica;156.0;Dance Electronica
6016;all128_11_One-Day-Soon_744145.wav;Dance;Electronica;1.540.006.575.963.710;Dance Electronica
6017;all129_01_I-Miss-Your-Love_744146.wav;RnB;Pop;20.600.049.886.621.300;Pop RnB
6018;all129_02_All-For-You_744147.wav;RnB;Pop;249.0;Pop RnB
6019;all129_03_Sacrifice_744148.wav;RnB;Pop;240.0;Pop RnB
6020;all129_04_Creature_744149.wav;RnB;Pop;165.0;Pop RnB
6021;all129_05_Somebody-New_744150.wav;RnB;Pop;15.700.040.816.326.500;Pop RnB
6022;all129_06_Rise-Up_744151.wav;RnB;Pop;17.100.024.943.310.600;Pop RnB
6023;all129_07_Royal_744152.wav;RnB;Pop;187.0;Pop RnB
6024;all129_08_I-Dont-Need-Your-Love_744153.wav;RnB;Pop;22.600.056.689.342.400;Pop RnB
6025;all129_09_Love-Only-Grows_744154.wav;RnB;Pop;20.100.020.408.163.200;Pop RnB
6026;all129_10_You-Bad_744155.wav;RnB;Pop;190.0;Pop RnB
6027;all129_11_Can-We-Go-Back_744156.wav;RnB;Pop;187.000.589.569.161;Pop RnB
6028;all129_12_Home_744157.wav;RnB;Pop;20.800.027.210.884.300;Pop RnB
6029;all129_13_Steady_744158.wav;RnB;Pop;2.200.002.267.573.690;Pop RnB
6030;all129_14_Why-Do-You-Love-Me_744159.wav;RnB;Pop;212.0;Pop RnB
6031;all130_01_Haze_744160.wav;Electronica;Drone;184.0;Drone Electronica
6032;all130_02_Chameleon_744161.wav;Filmscore;Electronica;161.0;Electronica Filmscore
6033;all130_03_Arrogance_744162.wav;Hip Hop, Rap;Electronica;15.400.086.167.800.400;Electronica Hip Hop, Rap
6034;all130_04_Blue-Filter_744163.wav;Electronica;Ambient, Chill;201.000.589.569.161;Ambient, Chill Electronica
6035;all130_05_Glass_744164.wav;Filmscore;Electronica;178.0;Electronica Filmscore
6036;all130_06_In-My-Sights_744165.wav;Hip Hop, Rap;Electronica;19.300.079.365.079.300;Electronica Hip Hop, Rap
6038;all130_08_Alter-Ego_744167.wav;Electronica;Others;17.300.045.351.473.900;Electronica Others
6039;all130_09_Blind-Spot_744168.wav;Filmscore;Electronica;12.800.056.689.342.400;Electronica Filmscore
6040;all130_10_Driven_744169.wav;Electronica;Drone;16.900.043.083.900.200;Drone Electronica
6041;all131_01_Breezy-Beat_744170.wav;Hip Hop, Rap;Ambient, Chill;136.0;Ambient, Chill Hip Hop, Rap
6042;all131_02_Can-We-Talk_744171.wav;Hip Hop, Rap;Ambient, Chill;1.180.007.709.750.560;Ambient, Chill Hip Hop, Rap
6043;all131_03_Go-Slow_744172.wav;Hip Hop, Rap;Ambient, Chill;14.000.015.873.015.800;Ambient, Chill Hip Hop, Rap
6044;all131_04_Dive-In_744173.wav;Hip Hop, Rap;Ambient, Chill;150.0;Ambient, Chill Hip Hop, Rap
6045;all131_05_Blue-Still_744174.wav;Hip Hop, Rap;Ambient, Chill;192.0;Ambient, Chill Hip Hop, Rap
6046;all131_06_Hard-To-Slow-Down_744175.wav;Hip Hop, Rap;Ambient, Chill;126.0;Ambient, Chill Hip Hop, Rap
6047;all131_07_Fuzzy-Memories_744176.wav;Electronica;Ambient, Chill;144.0;Ambient, Chill Electronica
6048;all131_08_Flight-Of-Fancy_744177.wav;Hip Hop, Rap;Ambient, Chill;120.0;Ambient, Chill Hip Hop, Rap
6049;all131_09_Casual-Sophistication_744178.wav;Hip Hop, Rap;Ambient, Chill;138.0;Ambient, Chill Hip Hop, Rap
6050;all131_10_New-York-Style_744179.wav;Hip Hop, Rap;Ambient, Chill;13.900.063.492.063.400;Ambient, Chill Hip Hop, Rap
6051;all132_01_Been-Like-This-Too-Long_744180.wav;Pop;Others;217.0;Others Pop
6052;all132_03_Im-Only-Human_744182.wav;Pop;Others;197.0;Others Pop
6053;all132_04_No-Need-To-Hide_744183.wav;Pop;Others;135.0;Others Pop
6054;all132_05_Cant-We-Go-Back_744184.wav;Pop;Others;21.300.036.281.179.100;Others Pop
6055;all132_06_Back-To-Life_744185.wav;Pop;Others;135.0;Others Pop
6056;all132_07_Second-Chances_744186.wav;Pop;Others;18.400.036.281.179.100;Others Pop
6057;all132_08_Save-Me_744187.wav;Pop;Others;180.0;Others Pop
6058;all132_09_My-Favourite-Enemy_744188.wav;Pop;Others;198.0;Others Pop
6059;all132_10_If-You-Should-Need-Me_744189.wav;Pop;Others;19.300.038.548.752.800;Others Pop
6060;bcp001_01_Change-My-Game_700000.wav;Hip Hop, Rap;Pop;22.352.979.591.836.700;Hip Hop, Rap Pop
6061;bcp001_02_It's-Over_700001.wav;Hip Hop, Rap;Pop;20.276.244.897.959.100;Hip Hop, Rap Pop
6062;bcp001_03_Show-Me-What-You-Got_700002.wav;Hip Hop, Rap;Pop;19.646.693.877.551.000;Hip Hop, Rap Pop
6063;bcp001_04_Walk-Away_700003.wav;Hip Hop, Rap;Pop;2.975.869.387.755.100;Hip Hop, Rap Pop
6064;bcp001_05_Lapland_700004.wav;Hip Hop, Rap;Filmscore;20.751.673.469.387.700;Filmscore Hip Hop, Rap
6065;bcp001_06_Multiverse_700005.wav;Hip Hop, Rap;Electronica;10.490.775.510.204.000;Electronica Hip Hop, Rap
6066;bcp001_07_Destiny_700006.wav;Hip Hop, Rap;Filmscore;1.580.408.163.265.300;Filmscore Hip Hop, Rap
6067;bcp001_08_Jungle-Music_700007.wav;Rock;Hip Hop, Rap;25.007.020.408.163.200;Hip Hop, Rap Rock
6068;bcp001_09_Red-Philly_700008.wav;Rock;Hip Hop, Rap;17.005.714.285.714.200;Hip Hop, Rap Rock
6069;bcp002_01_Starbright_700009.wav;Easy Listening;Pop;2.332.995.918.367.340;Easy Listening Pop
6070;bcp002_02_60-40-Love_700010.wav;Hip Hop, Rap;Pop;19.053.714.285.714.200;Hip Hop, Rap Pop
6071;bcp002_03_Let-You-In_700011.wav;RnB;Pop;18.758.530.612.244.800;Pop RnB
6072;bcp002_04_Moves-Like-Swagger_700012.wav;Dance;Pop;12.368.979.591.836.700;Dance Pop
6073;bcp002_05_So-Lonely_700013.wav;Others;60ies;28.327.183.673.469.300;60ies Others
6074;bcp002_06_You-Bring-Calm_700014.wav;Filmscore;Pop;2.589.779.591.836.730;Filmscore Pop
6075;bcp002_07_Just-Enough-For-Me_700015.wav;Filmscore;Pop;2.750.955.102.040.810;Filmscore Pop
6076;bcp002_08_Only-Ones_700016.wav;Filmscore;Pop;21.315.918.367.346.900;Filmscore Pop
6077;bcp002_09_Darcie_700017.wav;Rock;Easy Listening;2.654.563.265.306.120;Easy Listening Rock
6078;bcp002_10_Highest-Level_700018.wav;Rock;Easy Listening;24.265.142.857.142.800;Easy Listening Rock
6079;bcp002_11_Laughing-At-Myself_700019.wav;Rock;Easy Listening;2.388.102.267.573.690;Easy Listening Rock
6080;bcp002_12_Loaded-Gun_700020.wav;Rock;Easy Listening;2.606.759.183.673.460;Easy Listening Rock
6081;bcp002_13_Myspace-Heartbreak_700021.wav;Rock;Indie, Alternative;241.92;Indie, Alternative Rock
6082;bcp002_14_Oh-No_700022.wav;Rock;Easy Listening;3.048.228.571.428.570;Easy Listening Rock
6083;bcp002_15_Ride-That-River_700023.wav;Rock;Indie, Alternative;21.352.489.795.918.300;Indie, Alternative Rock
6084;bcp002_16_Stepping-Stone_700024.wav;Rock;Easy Listening;3.995.951.020.408.160;Easy Listening Rock
6085;bcp002_17_Trap_700025.wav;Rock;Easy Listening;33.209.469.387.755.100;Easy Listening Rock
6086;bcp002_18_Fire-&-Ice_700026.wav;Rock;Easy Listening;23.896.816.326.530.600;Easy Listening Rock
6087;bcp002_19_One-Last-Time_700027.wav;Rock;Easy Listening;2.970.383.673.469.380;Easy Listening Rock
6088;bcp002_20_Southern-Comfort_700028.wav;Rock;Indie, Alternative;24.521.142.857.142.800;Indie, Alternative Rock
6089;bcp002_21_In-The-Light-Of-Freedom_700029.wav;Rock;Easy Listening;20.754.285.714.285.700;Easy Listening Rock
6090;bcp002_22_Smell-Of-Caramel_700030.wav;Country, Folk;Indie, Alternative;26.673.632.653.061.200;Country, Folk Indie, Alternative
6092;bcp003_01_Abandoned_700032.wav;Hip Hop, Rap;Filmscore;11.496.489.795.918.300;Filmscore Hip Hop, Rap
6093;bcp003_02_Assassin-Factory_700033.wav;Rock;Hard, Heavy;1.330.416.326.530.610;Hard, Heavy Rock
6094;bcp003_03_Athena's-Sex-Slave_700034.wav;Hip Hop, Rap;Electronica;16.995.265.306.122.400;Electronica Hip Hop, Rap
6099;bcp003_08_Pieces_700039.wav;Easy Listening;Pop;17.162.448.979.591.800;Easy Listening Pop
6101;bcp003_10_Strung-Out_700041.wav;Filmscore;Classical Music;12.538.775.510.204.000;Classical Music Filmscore
6102;bcp003_11_Maps_700042.wav;Filmscore;Classical Music;121.6;Classical Music Filmscore
6103;bcp003_12_Melting-Point_700043.wav;Filmscore;Classical Music;54.674.285.714.285.700;Classical Music Filmscore
